game_id,season,week,gameday,team_id,opponent_team,is_home,points_for,points_against,win,games_played_before,cum_wins_before,cum_losses_before,cum_points_for_before,cum_points_against_before,pregame_win_pct,pregame_points_for_pg,pregame_points_against_pg,pregame_point_diff_pg,days_rest
2018_W15_ARI_at_ATL,2018,15,2018-12-16,ARI,ATL,0,14,40,0,141,70.0,71.0,2920.0,3125.0,0.49645390070921985,20.70921985815603,22.163120567375888,-1.4539007092198588,7.0
2018_W16_LA_at_ARI,2018,16,2018-12-23,ARI,LA,1,9,31,0,142,70.0,72.0,2934.0,3165.0,0.49295774647887325,20.661971830985916,22.288732394366196,-1.6267605633802802,7.0
2018_W17_ARI_at_SEA,2018,17,2018-12-30,ARI,SEA,0,24,27,0,143,70.0,73.0,2943.0,3196.0,0.48951048951048953,20.58041958041958,22.34965034965035,-1.76923076923077,7.0
2019_W01_DET_at_ARI,2019,1,2019-09-08,ARI,DET,1,27,27,0,144,70.0,74.0,2967.0,3223.0,0.4861111111111111,20.604166666666668,22.381944444444443,-1.777777777777775,252.0
2019_W02_ARI_at_BAL,2019,2,2019-09-15,ARI,BAL,0,17,23,0,145,70.0,75.0,2994.0,3250.0,0.4827586206896552,20.648275862068967,22.413793103448278,-1.7655172413793103,7.0
2019_W03_CAR_at_ARI,2019,3,2019-09-22,ARI,CAR,1,20,38,0,146,70.0,76.0,3011.0,3273.0,0.4794520547945205,20.623287671232877,22.41780821917808,-1.7945205479452042,7.0
2019_W04_SEA_at_ARI,2019,4,2019-09-29,ARI,SEA,1,10,27,0,147,70.0,77.0,3031.0,3311.0,0.47619047619047616,20.61904761904762,22.523809523809526,-1.904761904761905,7.0
2019_W05_ARI_at_CIN,2019,5,2019-10-06,ARI,CIN,0,26,23,1,148,70.0,78.0,3041.0,3338.0,0.47297297297297297,20.5472972972973,22.554054054054053,-2.0067567567567544,7.0
2019_W06_ATL_at_ARI,2019,6,2019-10-13,ARI,ATL,1,34,33,1,149,71.0,78.0,3067.0,3361.0,0.47651006711409394,20.583892617449663,22.55704697986577,-1.973154362416107,7.0
2019_W07_ARI_at_NYG,2019,7,2019-10-20,ARI,NYG,0,27,21,1,150,72.0,78.0,3101.0,3394.0,0.48,20.673333333333332,22.626666666666665,-1.9533333333333331,7.0
2019_W08_ARI_at_NO,2019,8,2019-10-27,ARI,NO,0,9,31,0,151,73.0,78.0,3128.0,3415.0,0.48344370860927155,20.71523178807947,22.6158940397351,-1.9006622516556284,7.0
2019_W09_SF_at_ARI,2019,9,2019-10-31,ARI,SF,1,25,28,0,152,73.0,79.0,3137.0,3446.0,0.48026315789473684,20.638157894736842,22.67105263157895,-2.032894736842106,4.0
2019_W10_ARI_at_TB,2019,10,2019-11-10,ARI,TB,0,27,30,0,153,73.0,80.0,3162.0,3474.0,0.477124183006536,20.666666666666668,22.705882352941178,-2.0392156862745097,10.0
2019_W11_ARI_at_SF,2019,11,2019-11-17,ARI,SF,0,26,36,0,154,73.0,81.0,3189.0,3504.0,0.474025974025974,20.707792207792206,22.753246753246753,-2.0454545454545467,7.0
2019_W13_LA_at_ARI,2019,13,2019-12-01,ARI,LA,1,7,34,0,155,73.0,82.0,3215.0,3540.0,0.47096774193548385,20.741935483870968,22.838709677419356,-2.096774193548388,14.0
2019_W14_PIT_at_ARI,2019,14,2019-12-08,ARI,PIT,1,17,23,0,156,73.0,83.0,3222.0,3574.0,0.46794871794871795,20.653846153846153,22.91025641025641,-2.2564102564102555,7.0
2019_W15_CLE_at_ARI,2019,15,2019-12-15,ARI,CLE,1,38,24,1,157,73.0,84.0,3239.0,3597.0,0.46496815286624205,20.630573248407643,22.910828025477706,-2.2802547770700627,7.0
2019_W16_ARI_at_SEA,2019,16,2019-12-22,ARI,SEA,0,27,13,1,158,74.0,84.0,3277.0,3621.0,0.46835443037974683,20.740506329113924,22.917721518987342,-2.1772151898734187,7.0
2019_W17_ARI_at_LA,2019,17,2019-12-29,ARI,LA,0,24,31,0,159,75.0,84.0,3304.0,3634.0,0.4716981132075472,20.77987421383648,22.855345911949687,-2.0754716981132084,7.0
2020_W01_ARI_at_SF,2020,1,2020-09-13,ARI,SF,0,24,20,1,160,75.0,85.0,3328.0,3665.0,0.46875,20.8,22.90625,-2.1062499999999993,259.0
2020_W02_WAS_at_ARI,2020,2,2020-09-20,ARI,WAS,1,30,15,1,161,76.0,85.0,3352.0,3685.0,0.4720496894409938,20.819875776397517,22.888198757763973,-2.0683229813664568,7.0
2020_W03_DET_at_ARI,2020,3,2020-09-27,ARI,DET,1,23,26,0,162,77.0,85.0,3382.0,3700.0,0.47530864197530864,20.876543209876544,22.839506172839506,-1.962962962962962,7.0
2020_W04_ARI_at_CAR,2020,4,2020-10-04,ARI,CAR,0,21,31,0,163,77.0,86.0,3405.0,3726.0,0.4723926380368098,20.88957055214724,22.858895705521473,-1.969325153374232,7.0
2020_W05_ARI_at_NYJ,2020,5,2020-10-11,ARI,NYJ,0,30,10,1,164,77.0,87.0,3426.0,3757.0,0.4695121951219512,20.890243902439025,22.908536585365855,-2.0182926829268304,7.0
2020_W06_ARI_at_DAL,2020,6,2020-10-19,ARI,DAL,0,38,10,1,165,78.0,87.0,3456.0,3767.0,0.4727272727272727,20.945454545454545,22.830303030303032,-1.8848484848484865,8.0
2020_W07_SEA_at_ARI,2020,7,2020-10-25,ARI,SEA,1,37,34,1,166,79.0,87.0,3494.0,3777.0,0.4759036144578313,21.048192771084338,22.753012048192772,-1.7048192771084345,6.0
2020_W09_MIA_at_ARI,2020,9,2020-11-08,ARI,MIA,1,31,34,0,167,80.0,87.0,3531.0,3811.0,0.47904191616766467,21.143712574850298,22.820359281437124,-1.6766467065868262,14.0
2020_W10_BUF_at_ARI,2020,10,2020-11-15,ARI,BUF,1,32,30,1,168,80.0,88.0,3562.0,3845.0,0.47619047619047616,21.202380952380953,22.886904761904763,-1.6845238095238102,7.0
2020_W11_ARI_at_SEA,2020,11,2020-11-19,ARI,SEA,0,21,28,0,169,81.0,88.0,3594.0,3875.0,0.47928994082840237,21.266272189349113,22.928994082840237,-1.662721893491124,4.0
2020_W12_ARI_at_NE,2020,12,2020-11-29,ARI,NE,0,17,20,0,170,81.0,89.0,3615.0,3903.0,0.4764705882352941,21.264705882352942,22.958823529411763,-1.694117647058821,10.0
2020_W13_LA_at_ARI,2020,13,2020-12-06,ARI,LA,1,28,38,0,171,81.0,90.0,3632.0,3923.0,0.47368421052631576,21.239766081871345,22.941520467836256,-1.701754385964911,7.0
2020_W14_ARI_at_NYG,2020,14,2020-12-13,ARI,NYG,0,26,7,1,172,81.0,91.0,3660.0,3961.0,0.47093023255813954,21.27906976744186,23.02906976744186,-1.75,7.0
2020_W15_PHI_at_ARI,2020,15,2020-12-20,ARI,PHI,1,33,26,1,173,82.0,91.0,3686.0,3968.0,0.47398843930635837,21.30635838150289,22.936416184971097,-1.6300578034682083,7.0
2020_W16_SF_at_ARI,2020,16,2020-12-26,ARI,SF,1,12,20,0,174,83.0,91.0,3719.0,3994.0,0.47701149425287354,21.373563218390803,22.95402298850575,-1.5804597701149454,6.0
2020_W17_ARI_at_LA,2020,17,2021-01-03,ARI,LA,0,7,18,0,175,83.0,92.0,3731.0,4014.0,0.4742857142857143,21.32,22.937142857142856,-1.6171428571428557,8.0
2021_W01_ARI_at_TEN,2021,1,2021-09-12,ARI,TEN,0,38,13,1,176,83.0,93.0,3738.0,4032.0,0.4715909090909091,21.238636363636363,22.90909090909091,-1.6704545454545467,252.0
2021_W02_MIN_at_ARI,2021,2,2021-09-19,ARI,MIN,1,34,33,1,177,84.0,93.0,3776.0,4045.0,0.4745762711864407,21.333333333333332,22.853107344632768,-1.519774011299436,7.0
2021_W03_ARI_at_JAX,2021,3,2021-09-26,ARI,JAX,0,31,19,1,178,85.0,93.0,3810.0,4078.0,0.47752808988764045,21.40449438202247,22.910112359550563,-1.5056179775280931,7.0
2021_W04_ARI_at_LA,2021,4,2021-10-03,ARI,LA,0,37,20,1,179,86.0,93.0,3841.0,4097.0,0.48044692737430167,21.45810055865922,22.88826815642458,-1.4301675977653616,7.0
2021_W05_SF_at_ARI,2021,5,2021-10-10,ARI,SF,1,17,10,1,180,87.0,93.0,3878.0,4117.0,0.48333333333333334,21.544444444444444,22.872222222222224,-1.3277777777777793,7.0
2021_W06_ARI_at_CLE,2021,6,2021-10-17,ARI,CLE,0,37,14,1,181,88.0,93.0,3895.0,4127.0,0.4861878453038674,21.519337016574585,22.80110497237569,-1.2817679558011044,7.0
2021_W07_HOU_at_ARI,2021,7,2021-10-24,ARI,HOU,1,31,5,1,182,89.0,93.0,3932.0,4141.0,0.489010989010989,21.604395604395606,22.752747252747252,-1.148351648351646,7.0
2021_W08_GB_at_ARI,2021,8,2021-10-28,ARI,GB,1,21,24,0,183,90.0,93.0,3963.0,4146.0,0.4918032786885246,21.65573770491803,22.65573770491803,-1.0,4.0
2021_W09_ARI_at_SF,2021,9,2021-11-07,ARI,SF,0,31,17,1,184,90.0,94.0,3984.0,4170.0,0.4891304347826087,21.652173913043477,22.66304347826087,-1.0108695652173942,10.0
2021_W10_CAR_at_ARI,2021,10,2021-11-14,ARI,CAR,1,10,34,0,185,91.0,94.0,4015.0,4187.0,0.4918918918918919,21.7027027027027,22.63243243243243,-0.9297297297297291,7.0
2021_W11_ARI_at_SEA,2021,11,2021-11-21,ARI,SEA,0,23,13,1,186,91.0,95.0,4025.0,4221.0,0.489247311827957,21.63978494623656,22.693548387096776,-1.053763440860216,7.0
2021_W13_ARI_at_CHI,2021,13,2021-12-05,ARI,CHI,0,33,22,1,187,92.0,95.0,4048.0,4234.0,0.4919786096256685,21.647058823529413,22.641711229946523,-0.9946524064171101,14.0
2021_W14_LA_at_ARI,2021,14,2021-12-13,ARI,LA,1,23,30,0,188,93.0,95.0,4081.0,4256.0,0.4946808510638298,21.70744680851064,22.638297872340427,-0.9308510638297882,8.0
2021_W15_ARI_at_DET,2021,15,2021-12-19,ARI,DET,0,12,30,0,189,93.0,96.0,4104.0,4286.0,0.49206349206349204,21.714285714285715,22.677248677248677,-0.9629629629629619,6.0
2021_W16_IND_at_ARI,2021,16,2021-12-25,ARI,IND,1,16,22,0,190,93.0,97.0,4116.0,4316.0,0.48947368421052634,21.66315789473684,22.71578947368421,-1.05263157894737,6.0
2021_W17_ARI_at_DAL,2021,17,2022-01-02,ARI,DAL,0,25,22,1,191,93.0,98.0,4132.0,4338.0,0.4869109947643979,21.63350785340314,22.712041884816752,-1.0785340314136107,8.0
2021_W18_SEA_at_ARI,2021,18,2022-01-09,ARI,SEA,1,30,38,0,192,94.0,98.0,4157.0,4360.0,0.4895833333333333,21.651041666666668,22.708333333333332,-1.0572916666666643,7.0
2022_W01_KC_at_ARI,2022,1,2022-09-11,ARI,KC,1,21,44,0,193,94.0,99.0,4187.0,4398.0,0.48704663212435234,21.694300518134714,22.787564766839377,-1.0932642487046635,245.0
2022_W02_ARI_at_LV,2022,2,2022-09-18,ARI,LV,0,29,23,1,194,94.0,100.0,4208.0,4442.0,0.4845360824742268,21.690721649484537,22.896907216494846,-1.2061855670103085,7.0
2022_W03_LA_at_ARI,2022,3,2022-09-25,ARI,LA,1,12,20,0,195,95.0,100.0,4237.0,4465.0,0.48717948717948717,21.72820512820513,22.897435897435898,-1.1692307692307686,7.0
2022_W04_ARI_at_CAR,2022,4,2022-10-02,ARI,CAR,0,26,16,1,196,95.0,101.0,4249.0,4485.0,0.4846938775510204,21.678571428571427,22.882653061224488,-1.204081632653061,7.0
2022_W05_PHI_at_ARI,2022,5,2022-10-09,ARI,PHI,1,17,20,0,197,96.0,101.0,4275.0,4501.0,0.4873096446700508,21.700507614213198,22.84771573604061,-1.1472081218274113,7.0
2022_W06_ARI_at_SEA,2022,6,2022-10-16,ARI,SEA,0,9,19,0,198,96.0,102.0,4292.0,4521.0,0.48484848484848486,21.67676767676768,22.833333333333332,-1.156565656565654,7.0
2022_W07_NO_at_ARI,2022,7,2022-10-20,ARI,NO,1,42,34,1,199,96.0,103.0,4301.0,4540.0,0.4824120603015075,21.613065326633166,22.814070351758794,-1.2010050251256281,4.0
2022_W08_ARI_at_MIN,2022,8,2022-10-30,ARI,MIN,0,26,34,0,200,97.0,103.0,4343.0,4574.0,0.485,21.715,22.87,-1.1550000000000011,10.0
2022_W09_SEA_at_ARI,2022,9,2022-11-06,ARI,SEA,1,21,31,0,201,97.0,104.0,4369.0,4608.0,0.48258706467661694,21.736318407960198,22.925373134328357,-1.189054726368159,7.0
2022_W10_ARI_at_LA,2022,10,2022-11-13,ARI,LA,0,27,17,1,202,97.0,105.0,4390.0,4639.0,0.4801980198019802,21.73267326732673,22.965346534653467,-1.232673267326735,7.0
2022_W11_SF_at_ARI,2022,11,2022-11-21,ARI,SF,1,10,38,0,203,98.0,105.0,4417.0,4656.0,0.4827586206896552,21.75862068965517,22.935960591133004,-1.1773399014778327,8.0
2022_W12_LAC_at_ARI,2022,12,2022-11-27,ARI,LAC,1,24,25,0,204,98.0,106.0,4427.0,4694.0,0.4803921568627451,21.70098039215686,23.00980392156863,-1.308823529411768,6.0
2022_W14_NE_at_ARI,2022,14,2022-12-12,ARI,NE,1,13,27,0,205,98.0,107.0,4451.0,4719.0,0.47804878048780486,21.71219512195122,23.01951219512195,-1.3073170731707329,15.0
2022_W15_ARI_at_DEN,2022,15,2022-12-18,ARI,DEN,0,15,24,0,206,98.0,108.0,4464.0,4746.0,0.47572815533980584,21.66990291262136,23.038834951456312,-1.3689320388349522,6.0
2022_W16_TB_at_ARI,2022,16,2022-12-25,ARI,TB,1,16,19,0,207,98.0,109.0,4479.0,4770.0,0.47342995169082125,21.63768115942029,23.043478260869566,-1.4057971014492772,7.0
2022_W17_ARI_at_ATL,2022,17,2023-01-01,ARI,ATL,0,19,20,0,208,98.0,110.0,4495.0,4789.0,0.47115384615384615,21.610576923076923,23.02403846153846,-1.4134615384615365,7.0
2022_W18_ARI_at_SF,2022,18,2023-01-08,ARI,SF,0,13,38,0,209,98.0,111.0,4514.0,4809.0,0.4688995215311005,21.598086124401913,23.00956937799043,-1.4114832535885178,7.0
2023_W01_ARI_at_WAS,2023,1,2023-09-10,ARI,WAS,0,16,20,0,210,98.0,112.0,4527.0,4847.0,0.4666666666666667,21.557142857142857,23.080952380952382,-1.5238095238095255,245.0
2023_W02_NYG_at_ARI,2023,2,2023-09-17,ARI,NYG,1,28,31,0,211,98.0,113.0,4543.0,4867.0,0.46445497630331756,21.53080568720379,23.066350710900473,-1.535545023696681,7.0
2023_W03_DAL_at_ARI,2023,3,2023-09-24,ARI,DAL,1,28,16,1,212,98.0,114.0,4571.0,4898.0,0.46226415094339623,21.56132075471698,23.10377358490566,-1.5424528301886795,7.0
2023_W04_ARI_at_SF,2023,4,2023-10-01,ARI,SF,0,16,35,0,213,99.0,114.0,4599.0,4914.0,0.4647887323943662,21.591549295774648,23.070422535211268,-1.47887323943662,7.0
2023_W05_CIN_at_ARI,2023,5,2023-10-08,ARI,CIN,1,20,34,0,214,99.0,115.0,4615.0,4949.0,0.46261682242990654,21.565420560747665,23.126168224299064,-1.5607476635513997,7.0
2023_W06_ARI_at_LA,2023,6,2023-10-15,ARI,LA,0,9,26,0,215,99.0,116.0,4635.0,4983.0,0.4604651162790698,21.558139534883722,23.176744186046513,-1.6186046511627907,7.0
2023_W07_ARI_at_SEA,2023,7,2023-10-22,ARI,SEA,0,10,20,0,216,99.0,117.0,4644.0,5009.0,0.4583333333333333,21.5,23.189814814814813,-1.689814814814813,7.0
2023_W08_BAL_at_ARI,2023,8,2023-10-29,ARI,BAL,1,24,31,0,217,99.0,118.0,4654.0,5029.0,0.45622119815668205,21.447004608294932,23.17511520737327,-1.728110599078338,7.0
2023_W09_ARI_at_CLE,2023,9,2023-11-05,ARI,CLE,0,0,27,0,218,99.0,119.0,4678.0,5060.0,0.4541284403669725,21.458715596330276,23.211009174311926,-1.75229357798165,7.0
2023_W10_ATL_at_ARI,2023,10,2023-11-12,ARI,ATL,1,25,23,1,219,99.0,120.0,4678.0,5087.0,0.4520547945205479,21.360730593607308,23.228310502283104,-1.867579908675797,7.0
2023_W11_ARI_at_HOU,2023,11,2023-11-19,ARI,HOU,0,16,21,0,220,100.0,120.0,4703.0,5110.0,0.45454545454545453,21.37727272727273,23.227272727272727,-1.8499999999999979,7.0
2023_W12_LA_at_ARI,2023,12,2023-11-26,ARI,LA,1,14,37,0,221,100.0,121.0,4719.0,5131.0,0.45248868778280543,21.352941176470587,23.217194570135746,-1.8642533936651589,7.0
2023_W13_ARI_at_PIT,2023,13,2023-12-03,ARI,PIT,0,24,10,1,222,100.0,122.0,4733.0,5168.0,0.45045045045045046,21.31981981981982,23.27927927927928,-1.9594594594594597,7.0
2023_W15_SF_at_ARI,2023,15,2023-12-17,ARI,SF,1,29,45,0,223,101.0,122.0,4757.0,5178.0,0.452914798206278,21.331838565022423,23.219730941704036,-1.887892376681613,14.0
2023_W16_ARI_at_CHI,2023,16,2023-12-24,ARI,CHI,0,16,27,0,224,101.0,123.0,4786.0,5223.0,0.45089285714285715,21.366071428571427,23.316964285714285,-1.9508928571428577,7.0
2023_W17_ARI_at_PHI,2023,17,2023-12-31,ARI,PHI,0,35,31,1,225,101.0,124.0,4802.0,5250.0,0.4488888888888889,21.342222222222222,23.333333333333332,-1.9911111111111097,7.0
2023_W18_SEA_at_ARI,2023,18,2024-01-07,ARI,SEA,1,20,21,0,226,102.0,124.0,4837.0,5281.0,0.45132743362831856,21.402654867256636,23.36725663716814,-1.9646017699115035,7.0
2024_W01_ARI_at_BUF,2024,1,2024-09-08,ARI,BUF,0,28,34,0,227,102.0,125.0,4857.0,5302.0,0.44933920704845814,21.39647577092511,23.356828193832598,-1.9603524229074871,245.0
2024_W02_LA_at_ARI,2024,2,2024-09-15,ARI,LA,1,41,10,1,228,102.0,126.0,4885.0,5336.0,0.4473684210526316,21.42543859649123,23.403508771929825,-1.9780701754385959,7.0
2024_W03_DET_at_ARI,2024,3,2024-09-22,ARI,DET,1,13,20,0,229,103.0,126.0,4926.0,5346.0,0.4497816593886463,21.510917030567686,23.344978165938866,-1.8340611353711793,7.0
2024_W04_WAS_at_ARI,2024,4,2024-09-29,ARI,WAS,1,14,42,0,230,103.0,127.0,4939.0,5366.0,0.44782608695652176,21.473913043478262,23.330434782608695,-1.8565217391304323,7.0
2024_W05_ARI_at_SF,2024,5,2024-10-06,ARI,SF,0,24,23,1,231,103.0,128.0,4953.0,5408.0,0.4458874458874459,21.441558441558442,23.41125541125541,-1.9696969696969688,7.0
2024_W06_ARI_at_GB,2024,6,2024-10-13,ARI,GB,0,13,34,0,232,104.0,128.0,4977.0,5431.0,0.4482758620689655,21.45258620689655,23.40948275862069,-1.9568965517241388,7.0
2024_W07_LAC_at_ARI,2024,7,2024-10-21,ARI,LAC,1,17,15,1,233,104.0,129.0,4990.0,5465.0,0.44635193133047213,21.416309012875537,23.454935622317596,-2.0386266094420584,8.0
2024_W08_ARI_at_MIA,2024,8,2024-10-27,ARI,MIA,0,28,27,1,234,105.0,129.0,5007.0,5480.0,0.44871794871794873,21.397435897435898,23.418803418803417,-2.0213675213675195,6.0
2024_W09_CHI_at_ARI,2024,9,2024-11-03,ARI,CHI,1,29,9,1,235,106.0,129.0,5035.0,5507.0,0.451063829787234,21.425531914893618,23.43404255319149,-2.008510638297871,7.0
2024_W10_NYJ_at_ARI,2024,10,2024-11-10,ARI,NYJ,1,31,6,1,236,107.0,129.0,5064.0,5516.0,0.4533898305084746,21.45762711864407,23.372881355932204,-1.915254237288135,7.0
2024_W12_ARI_at_SEA,2024,12,2024-11-24,ARI,SEA,0,6,16,0,237,108.0,129.0,5095.0,5522.0,0.45569620253164556,21.49789029535865,23.29957805907173,-1.8016877637130797,14.0
2024_W13_ARI_at_MIN,2024,13,2024-12-01,ARI,MIN,0,22,23,0,238,108.0,130.0,5101.0,5538.0,0.453781512605042,21.432773109243698,23.26890756302521,-1.8361344537815114,7.0
2024_W14_SEA_at_ARI,2024,14,2024-12-08,ARI,SEA,1,18,30,0,239,108.0,131.0,5123.0,5561.0,0.45188284518828453,21.435146443514643,23.267782426778243,-1.8326359832636,7.0
2024_W15_NE_at_ARI,2024,15,2024-12-15,ARI,NE,1,30,17,1,240,108.0,132.0,5141.0,5591.0,0.45,21.420833333333334,23.295833333333334,-1.875,7.0
2024_W16_ARI_at_CAR,2024,16,2024-12-22,ARI,CAR,0,30,36,0,241,109.0,132.0,5171.0,5608.0,0.45228215767634855,21.456431535269708,23.269709543568464,-1.8132780082987559,7.0
2024_W17_ARI_at_LA,2024,17,2024-12-28,ARI,LA,0,9,13,0,242,109.0,133.0,5201.0,5644.0,0.45041322314049587,21.49173553719008,23.322314049586776,-1.830578512396695,6.0
2024_W18_SF_at_ARI,2024,18,2025-01-05,ARI,SF,1,47,24,1,243,109.0,134.0,5210.0,5657.0,0.448559670781893,21.440329218106996,23.279835390946502,-1.8395061728395063,8.0
2010_W01_ATL_at_PIT,2010,1,2010-09-12,ATL,PIT,0,9,15,0,0,110.0,-110.0,5257.0,5681.0,0.5,0.0,0.0,0.0,7.0
2010_W02_ARI_at_ATL,2010,2,2010-09-19,ATL,ARI,1,41,7,1,1,0.0,1.0,9.0,15.0,0.0,9.0,15.0,-6.0,7.0
2010_W03_ATL_at_NO,2010,3,2010-09-26,ATL,NO,0,27,24,1,2,1.0,1.0,50.0,22.0,0.5,25.0,11.0,14.0,7.0
2010_W04_SF_at_ATL,2010,4,2010-10-03,ATL,SF,1,16,14,1,3,2.0,1.0,77.0,46.0,0.6666666666666666,25.666666666666668,15.333333333333334,10.333333333333334,7.0
2010_W05_ATL_at_CLE,2010,5,2010-10-10,ATL,CLE,0,20,10,1,4,3.0,1.0,93.0,60.0,0.75,23.25,15.0,8.25,7.0
2010_W06_ATL_at_PHI,2010,6,2010-10-17,ATL,PHI,0,17,31,0,5,4.0,1.0,113.0,70.0,0.8,22.6,14.0,8.600000000000001,7.0
2010_W07_CIN_at_ATL,2010,7,2010-10-24,ATL,CIN,1,39,32,1,6,4.0,2.0,130.0,101.0,0.6666666666666666,21.666666666666668,16.833333333333332,4.833333333333336,7.0
2010_W09_TB_at_ATL,2010,9,2010-11-07,ATL,TB,1,27,21,1,7,5.0,2.0,169.0,133.0,0.7142857142857143,24.142857142857142,19.0,5.142857142857142,14.0
2010_W10_BAL_at_ATL,2010,10,2010-11-11,ATL,BAL,1,26,21,1,8,6.0,2.0,196.0,154.0,0.75,24.5,19.25,5.25,4.0
2010_W11_ATL_at_STL,2010,11,2010-11-21,ATL,STL,0,34,17,1,9,7.0,2.0,222.0,175.0,0.7777777777777778,24.666666666666668,19.444444444444443,5.222222222222225,10.0
2010_W12_GB_at_ATL,2010,12,2010-11-28,ATL,GB,1,20,17,1,10,8.0,2.0,256.0,192.0,0.8,25.6,19.2,6.400000000000002,7.0
2010_W13_ATL_at_TB,2010,13,2010-12-05,ATL,TB,0,28,24,1,11,9.0,2.0,276.0,209.0,0.8181818181818182,25.09090909090909,19.0,6.09090909090909,7.0
2010_W14_ATL_at_CAR,2010,14,2010-12-12,ATL,CAR,0,31,10,1,12,10.0,2.0,304.0,233.0,0.8333333333333334,25.333333333333332,19.416666666666668,5.916666666666664,7.0
2010_W15_ATL_at_SEA,2010,15,2010-12-19,ATL,SEA,0,34,18,1,13,11.0,2.0,335.0,243.0,0.8461538461538461,25.76923076923077,18.692307692307693,7.076923076923077,7.0
2010_W16_NO_at_ATL,2010,16,2010-12-27,ATL,NO,1,14,17,0,14,12.0,2.0,369.0,261.0,0.8571428571428571,26.357142857142858,18.642857142857142,7.714285714285715,8.0
2010_W17_CAR_at_ATL,2010,17,2011-01-02,ATL,CAR,1,31,10,1,15,12.0,3.0,383.0,278.0,0.8,25.533333333333335,18.533333333333335,7.0,6.0
2011_W01_ATL_at_CHI,2011,1,2011-09-11,ATL,CHI,0,12,30,0,16,13.0,3.0,414.0,288.0,0.8125,25.875,18.0,7.875,252.0
2011_W02_PHI_at_ATL,2011,2,2011-09-18,ATL,PHI,1,35,31,1,17,13.0,4.0,426.0,318.0,0.7647058823529411,25.058823529411764,18.705882352941178,6.352941176470587,7.0
2011_W03_ATL_at_TB,2011,3,2011-09-25,ATL,TB,0,13,16,0,18,14.0,4.0,461.0,349.0,0.7777777777777778,25.61111111111111,19.38888888888889,6.222222222222221,7.0
2011_W04_ATL_at_SEA,2011,4,2011-10-02,ATL,SEA,0,30,28,1,19,14.0,5.0,474.0,365.0,0.7368421052631579,24.94736842105263,19.210526315789473,5.7368421052631575,7.0
2011_W05_GB_at_ATL,2011,5,2011-10-09,ATL,GB,1,14,25,0,20,15.0,5.0,504.0,393.0,0.75,25.2,19.65,5.550000000000001,7.0
2011_W06_CAR_at_ATL,2011,6,2011-10-16,ATL,CAR,1,31,17,1,21,15.0,6.0,518.0,418.0,0.7142857142857143,24.666666666666668,19.904761904761905,4.761904761904763,7.0
2011_W07_ATL_at_DET,2011,7,2011-10-23,ATL,DET,0,23,16,1,22,16.0,6.0,549.0,435.0,0.7272727272727273,24.954545454545453,19.772727272727273,5.18181818181818,7.0
2011_W09_ATL_at_IND,2011,9,2011-11-06,ATL,IND,0,31,7,1,23,17.0,6.0,572.0,451.0,0.7391304347826086,24.869565217391305,19.608695652173914,5.260869565217391,14.0
2011_W10_NO_at_ATL,2011,10,2011-11-13,ATL,NO,1,23,26,0,24,18.0,6.0,603.0,458.0,0.75,25.125,19.083333333333332,6.041666666666668,7.0
2011_W11_TEN_at_ATL,2011,11,2011-11-20,ATL,TEN,1,23,17,1,25,18.0,7.0,626.0,484.0,0.72,25.04,19.36,5.68,7.0
2011_W12_MIN_at_ATL,2011,12,2011-11-27,ATL,MIN,1,24,14,1,26,19.0,7.0,649.0,501.0,0.7307692307692307,24.96153846153846,19.26923076923077,5.69230769230769,7.0
2011_W13_ATL_at_HOU,2011,13,2011-12-04,ATL,HOU,0,10,17,0,27,20.0,7.0,673.0,515.0,0.7407407407407407,24.925925925925927,19.074074074074073,5.851851851851855,7.0
2011_W14_ATL_at_CAR,2011,14,2011-12-11,ATL,CAR,0,31,23,1,28,20.0,8.0,683.0,532.0,0.7142857142857143,24.392857142857142,19.0,5.392857142857142,7.0
2011_W15_JAX_at_ATL,2011,15,2011-12-15,ATL,JAX,1,41,14,1,29,21.0,8.0,714.0,555.0,0.7241379310344828,24.620689655172413,19.137931034482758,5.482758620689655,4.0
2011_W16_ATL_at_NO,2011,16,2011-12-26,ATL,NO,0,16,45,0,30,22.0,8.0,755.0,569.0,0.7333333333333333,25.166666666666668,18.966666666666665,6.200000000000003,11.0
2011_W17_TB_at_ATL,2011,17,2012-01-01,ATL,TB,1,45,24,1,31,22.0,9.0,771.0,614.0,0.7096774193548387,24.870967741935484,19.806451612903224,5.06451612903226,6.0
2012_W01_ATL_at_KC,2012,1,2012-09-09,ATL,KC,0,40,24,1,32,23.0,9.0,816.0,638.0,0.71875,25.5,19.9375,5.5625,252.0
2012_W02_DEN_at_ATL,2012,2,2012-09-17,ATL,DEN,1,27,21,1,33,24.0,9.0,856.0,662.0,0.7272727272727273,25.939393939393938,20.060606060606062,5.878787878787875,8.0
2012_W03_ATL_at_SD,2012,3,2012-09-23,ATL,SD,0,27,3,1,34,25.0,9.0,883.0,683.0,0.7352941176470589,25.970588235294116,20.08823529411765,5.8823529411764675,6.0
2012_W04_CAR_at_ATL,2012,4,2012-09-30,ATL,CAR,1,30,28,1,35,26.0,9.0,910.0,686.0,0.7428571428571429,26.0,19.6,6.399999999999999,7.0
2012_W05_ATL_at_WAS,2012,5,2012-10-07,ATL,WAS,0,24,17,1,36,27.0,9.0,940.0,714.0,0.75,26.11111111111111,19.833333333333332,6.277777777777779,7.0
