game_id,season,week,gameday,home_team,away_team,home_score,away_score,home_win,winner_team,home_pregame_win_pct,home_pregame_points_for_pg,home_pregame_points_against_pg,home_pregame_point_diff_pg,home_days_rest,away_pregame_win_pct,away_pregame_points_for_pg,away_pregame_points_against_pg,away_pregame_point_diff_pg,away_days_rest,pregame_win_pct_diff,pregame_points_for_pg_diff,pregame_points_against_pg_diff,pregame_point_diff_pg_diff,days_rest_diff,target_home_win
2022_W07_SEA_at_LAC,2022,7,2022-10-23,LAC,SEA,23,37,0,SEA,0.5287356321839081,24.35632183908046,22.79310344827586,1.5632183908046002,6.0,0.6130653266331658,24.271356783919597,20.09045226130653,4.180904522613066,7.0,-0.08432969444925775,0.08496505516086472,2.70265118696933,-2.6176861318084654,-1.0,0
2022_W07_TB_at_CAR,2022,7,2022-10-23,CAR,TB,21,3,1,CAR,0.4472361809045226,21.954773869346734,23.396984924623116,-1.4422110552763812,7.0,0.4321608040201005,23.07035175879397,24.608040201005025,-1.5376884422110564,7.0,0.01507537688442212,-1.1155778894472341,-1.2110552763819094,0.09547738693467522,0.0,1
2022_W07_CHI_at_NE,2022,7,2022-10-24,NE,CHI,14,33,0,CHI,0.7286432160804021,28.386934673366834,19.180904522613066,9.206030150753769,8.0,0.4623115577889447,21.01005025125628,22.190954773869347,-1.1809045226130657,11.0,0.26633165829145733,7.376884422110553,-3.0100502512562812,10.386934673366834,-3.0,0
2022_W08_BAL_at_TB,2022,8,2022-10-27,TB,BAL,22,27,0,BAL,0.43,22.97,24.59,-1.620000000000001,4.0,0.605,24.42,19.92,4.5,4.0,-0.175,-1.4500000000000028,4.669999999999998,-6.120000000000001,0.0,0
2022_W08_ARI_at_MIN,2022,8,2022-10-30,MIN,ARI,34,26,1,MIN,0.507537688442211,22.86934673366834,22.57286432160804,0.2964824120602998,14.0,0.485,21.715,22.87,-1.1550000000000011,10.0,0.022537688442211046,1.1543467336683406,-0.2971356783919603,1.451482412060301,4.0,1
2022_W08_CAR_at_ATL,2022,8,2022-10-30,ATL,CAR,37,34,1,ATL,0.515,24.34,23.645,0.6950000000000003,7.0,0.45,21.95,23.295,-1.3450000000000024,7.0,0.065,2.3900000000000006,0.34999999999999787,2.0400000000000027,0.0,1
2022_W08_CHI_at_DAL,2022,8,2022-10-30,DAL,CHI,49,29,1,DAL,0.545,24.635,22.795,1.8399999999999999,7.0,0.465,21.07,22.15,-1.0799999999999983,6.0,0.08000000000000002,3.5650000000000013,0.6450000000000031,2.919999999999998,1.0,1
2022_W08_DEN_at_JAX,2022,8,2022-10-30,JAX,DEN,17,21,0,DEN,0.285,18.585,24.84,-6.254999999999999,7.0,0.515,22.84,22.13,0.7100000000000009,7.0,-0.23000000000000004,-4.254999999999999,2.710000000000001,-6.965,0.0,0
2022_W08_GB_at_BUF,2022,8,2022-10-30,BUF,GB,27,17,1,BUF,0.5025125628140703,22.633165829145728,22.33668341708543,0.2964824120602998,14.0,0.655,26.215,22.025,4.190000000000001,7.0,-0.15248743718592972,-3.581834170854272,0.3116834170854297,-3.8935175879397015,7.0,1
2022_W08_LV_at_NO,2022,8,2022-10-30,NO,LV,24,0,1,NO,0.615,27.575,23.25,4.324999999999999,10.0,0.5128205128205128,24.897435897435898,27.358974358974358,-2.46153846153846,7.0,0.10217948717948722,2.6775641025641015,-4.108974358974358,6.786538461538459,3.0,1
2022_W08_MIA_at_DET,2022,8,2022-10-30,DET,MIA,27,31,0,MIA,0.40703517587939697,22.86934673366834,24.8643216080402,-1.9949748743718594,7.0,0.465,20.33,23.18,-2.8500000000000014,7.0,-0.05796482412060305,2.539346733668342,1.6843216080402001,0.855025125628142,0.0,0
2022_W08_NE_at_NYJ,2022,8,2022-10-30,NYJ,NE,17,22,0,NE,0.395,19.395,24.165,-4.77,7.0,0.725,28.315,19.25,9.065000000000001,6.0,-0.32999999999999996,-8.920000000000002,4.914999999999999,-13.835,1.0,0
2022_W08_NYG_at_SEA,2022,8,2022-10-30,SEA,NYG,27,13,1,SEA,0.615,24.335,20.105,4.23,7.0,0.43,21.325,23.77,-2.4450000000000003,7.0,0.185,3.0100000000000016,-3.664999999999999,6.675000000000001,0.0,1
2022_W08_PIT_at_PHI,2022,8,2022-10-30,PHI,PIT,35,13,1,PHI,0.5326633165829145,24.738693467336685,23.100502512562816,1.6381909547738687,14.0,0.625,23.31,20.0,3.3099999999999987,7.0,-0.09233668341708545,1.4286934673366858,3.100502512562816,-1.67180904522613,7.0,1
2022_W08_SF_at_LA,2022,8,2022-10-30,LA,SF,14,31,0,SF,0.6019417475728155,24.844660194174757,21.990291262135923,2.8543689320388346,14.0,0.495,22.205,21.715,0.48999999999999844,7.0,0.1069417475728155,2.639660194174759,0.2752912621359229,2.364368932038836,7.0,0
2022_W08_TEN_at_HOU,2022,8,2022-10-30,HOU,TEN,10,17,0,TEN,0.457286432160804,21.814070351758794,23.12562814070352,-1.3115577889447252,7.0,0.4824120603015075,22.0,23.407035175879397,-1.4070351758793969,7.0,-0.025125628140703515,-0.18592964824120628,-0.28140703517587795,0.09547738693467167,0.0,0
2022_W08_WAS_at_IND,2022,8,2022-10-30,IND,WAS,16,17,0,WAS,0.525,23.5,23.49,0.010000000000001563,7.0,0.395,20.645,24.555,-3.91,7.0,0.13,2.8550000000000004,-1.0650000000000013,3.9200000000000017,0.0,0
2022_W08_CIN_at_CLE,2022,8,2022-10-31,CLE,CIN,32,13,1,CLE,0.315,18.965,24.025,-5.059999999999999,8.0,0.475,22.385,22.185,0.20000000000000284,8.0,-0.15999999999999998,-3.4200000000000017,1.8399999999999999,-5.260000000000002,0.0,1
2022_W09_PHI_at_HOU,2022,9,2022-11-03,HOU,PHI,17,29,0,PHI,0.455,21.755,23.095,-1.3399999999999999,4.0,0.535,24.79,23.05,1.7399999999999984,4.0,-0.08000000000000002,-3.035,0.04499999999999815,-3.0799999999999983,0.0,0
2022_W09_BUF_at_NYJ,2022,9,2022-11-06,NYJ,BUF,20,17,1,NYJ,0.39303482587064675,19.383084577114428,24.154228855721392,-4.771144278606965,7.0,0.505,22.655,22.31,0.3450000000000024,7.0,-0.11196517412935325,-3.2719154228855736,1.8442288557213935,-5.116144278606967,0.0,1
2022_W09_CAR_at_CIN,2022,9,2022-11-06,CIN,CAR,42,21,1,CIN,0.472636815920398,22.33830845771144,22.233830845771145,0.10447761194029681,6.0,0.44776119402985076,22.00995024875622,23.36318407960199,-1.3532338308457703,7.0,0.02487562189054726,0.3283582089552226,-1.1293532338308445,1.4577114427860671,-1.0,1
2022_W09_GB_at_DET,2022,9,2022-11-06,DET,GB,15,9,1,DET,0.405,22.89,24.895,-2.004999999999999,7.0,0.6517412935323383,26.16915422885572,22.049751243781095,4.119402985074625,7.0,-0.2467412935323383,-3.2791542288557203,2.845248756218904,-6.124402985074624,0.0,1
2022_W09_IND_at_NE,2022,9,2022-11-06,NE,IND,26,3,1,NE,0.7263681592039801,28.28358208955224,19.238805970149254,9.044776119402986,7.0,0.5223880597014925,23.46268656716418,23.45771144278607,0.004975124378109541,7.0,0.20398009950248763,4.82089552238806,-4.218905472636816,9.039800995024876,0.0,1
2022_W09_LAC_at_ATL,2022,9,2022-11-06,ATL,LAC,17,20,0,LAC,0.5174129353233831,24.402985074626866,23.696517412935325,0.7064676616915406,7.0,0.5227272727272727,24.34090909090909,22.954545454545453,1.3863636363636367,14.0,-0.005314337403889646,0.062075983717775784,0.7419719583898718,-0.6798959746720961,-7.0,0
2022_W09_LA_at_TB,2022,9,2022-11-06,TB,LA,16,13,1,TB,0.42786069651741293,22.965174129353233,24.601990049751244,-1.6368159203980106,10.0,0.5961538461538461,24.740384615384617,22.076923076923077,2.66346153846154,7.0,-0.16829314963643321,-1.7752104860313835,2.525066972828167,-4.300277458859551,3.0,1
2022_W09_LV_at_JAX,2022,9,2022-11-06,JAX,LV,27,20,1,JAX,0.2835820895522388,18.577114427860696,24.82089552238806,-6.243781094527364,7.0,0.5,24.275,27.275,-3.0,7.0,-0.2164179104477612,-5.6978855721393025,-2.4541044776119385,-3.243781094527364,0.0,1
2022_W09_MIA_at_CHI,2022,9,2022-11-06,CHI,MIA,32,35,0,MIA,0.4626865671641791,21.109452736318406,22.28358208955224,-1.174129353233834,7.0,0.46766169154228854,20.383084577114428,23.199004975124378,-2.8159203980099505,7.0,-0.00497512437810943,0.7263681592039788,-0.9154228855721378,1.6417910447761166,0.0,0
2022_W09_MIN_at_WAS,2022,9,2022-11-06,WAS,MIN,17,20,0,MIN,0.39800995024875624,20.62686567164179,24.512437810945272,-3.8855721393034806,7.0,0.51,22.925,22.59,0.33500000000000085,7.0,-0.11199004975124377,-2.298134328358209,1.9224378109452722,-4.220572139303481,0.0,0
2022_W09_SEA_at_ARI,2022,9,2022-11-06,ARI,SEA,21,31,0,SEA,0.48258706467661694,21.736318407960198,22.925373134328357,-1.189054726368159,7.0,0.6169154228855721,24.34825870646766,20.069651741293534,4.278606965174127,7.0,-0.13432835820895517,-2.611940298507463,2.8557213930348233,-5.467661691542286,0.0,0
2022_W09_TEN_at_KC,2022,9,2022-11-06,KC,TEN,20,17,1,KC,0.635,24.865,21.195,3.669999999999998,14.0,0.485,21.975,23.34,-1.3649999999999984,7.0,0.15000000000000002,2.889999999999997,-2.1449999999999996,5.034999999999997,7.0,1
2022_W09_BAL_at_NO,2022,9,2022-11-07,NO,BAL,13,27,0,BAL,0.6169154228855721,27.557213930348258,23.134328358208954,4.422885572139304,8.0,0.6069651741293532,24.432835820895523,19.930348258706466,4.5024875621890565,11.0,0.00995024875621886,3.124378109452735,3.2039800995024876,-0.07960199004975266,-3.0,0
2022_W10_ATL_at_CAR,2022,10,2022-11-10,CAR,ATL,25,15,1,CAR,0.44554455445544555,22.004950495049506,23.455445544554454,-1.4504950495049478,4.0,0.5148514851485149,24.366336633663366,23.678217821782177,0.6881188118811892,4.0,-0.06930693069306931,-2.3613861386138595,-0.22277227722772253,-2.138613861386137,0.0,1
2022_W10_ARI_at_LA,2022,10,2022-11-13,LA,ARI,17,27,0,ARI,0.5904761904761905,24.62857142857143,22.01904761904762,2.609523809523811,7.0,0.4801980198019802,21.73267326732673,22.965346534653467,-1.232673267326735,7.0,0.11027817067421031,2.8958981612446983,-0.9462989156058477,3.842197076850546,0.0,0
2022_W10_CLE_at_MIA,2022,10,2022-11-13,MIA,CLE,39,17,1,MIA,0.47029702970297027,20.455445544554454,23.242574257425744,-2.78712871287129,7.0,0.31840796019900497,19.029850746268657,23.970149253731343,-4.9402985074626855,13.0,0.1518890695039653,1.4255947982857968,-0.7275749963055986,2.1531697945913955,-6.0,1
2022_W10_DAL_at_GB,2022,10,2022-11-13,GB,DAL,31,28,1,GB,0.6485148514851485,26.084158415841586,22.014851485148515,4.06930693069307,7.0,0.5472636815920398,24.756218905472636,22.82587064676617,1.9303482587064664,14.0,0.10125116989310878,1.3279395103689495,-0.8110191616176543,2.138958671986604,-7.0,1
2022_W10_DEN_at_TEN,2022,10,2022-11-13,TEN,DEN,17,10,1,TEN,0.48258706467661694,21.950248756218905,23.323383084577113,-1.3731343283582085,7.0,0.5174129353233831,22.83084577114428,22.104477611940297,0.7263681592039823,14.0,-0.03482587064676612,-0.8805970149253746,1.2189054726368163,-2.099502487562191,-7.0,1
2022_W10_DET_at_CHI,2022,10,2022-11-13,CHI,DET,30,31,0,DET,0.4603960396039604,21.163366336633665,22.346534653465348,-1.1831683168316829,7.0,0.4079601990049751,22.850746268656717,24.81592039800995,-1.9651741293532332,7.0,0.05243584059898532,-1.6873799320230525,-2.469385744544603,0.7820058125215503,0.0,0
2022_W10_HOU_at_NYG,2022,10,2022-11-13,NYG,HOU,24,16,1,NYG,0.42786069651741293,21.28358208955224,23.786069651741293,-2.502487562189053,14.0,0.4527363184079602,21.73134328358209,23.124378109452735,-1.3930348258706466,10.0,-0.02487562189054726,-0.44776119402984804,0.6616915422885583,-1.1094527363184064,4.0,1
2022_W10_IND_at_LV,2022,10,2022-11-13,LV,IND,20,25,0,IND,0.4878048780487805,24.170731707317074,27.26829268292683,-3.097560975609756,7.0,0.5198019801980198,23.361386138613863,23.47029702970297,-0.10891089108910634,7.0,-0.03199710214923934,0.8093455687032112,3.797995653223861,-2.98865008452065,0.0,0
2022_W10_JAX_at_KC,2022,10,2022-11-13,KC,JAX,27,17,1,KC,0.6368159203980099,24.8407960199005,21.17412935323383,3.666666666666668,7.0,0.2871287128712871,18.61881188118812,24.797029702970296,-6.178217821782177,7.0,0.34968720752672283,6.221984138712379,-3.622900349736465,9.844884488448844,0.0,1
2022_W10_LAC_at_SF,2022,10,2022-11-13,SF,LAC,22,16,1,SF,0.4975124378109453,22.248756218905474,21.676616915422887,0.5721393034825866,14.0,0.5280898876404494,24.292134831460675,22.8876404494382,1.4044943820224738,7.0,-0.03057744982950411,-2.043378612555202,-1.2110235340153146,-0.8323550785398872,7.0,1
2022_W10_MIN_at_BUF,2022,10,2022-11-13,BUF,MIN,30,33,0,MIN,0.5024875621890548,22.62686567164179,22.29850746268657,0.3283582089552226,7.0,0.5124378109452736,22.91044776119403,22.562189054726367,0.3482587064676608,7.0,-0.00995024875621886,-0.28358208955223674,-0.2636815920397986,-0.019900497512438164,0.0,0
2022_W10_NO_at_PIT,2022,10,2022-11-13,PIT,NO,20,10,1,PIT,0.6218905472636815,23.258706467661693,20.074626865671643,3.1840796019900495,14.0,0.6138613861386139,27.485148514851485,23.153465346534652,4.331683168316832,6.0,0.008029161125067685,-4.226442047189792,-3.078838480863009,-1.147603566326783,8.0,1
2022_W10_SEA_at_TB,2022,10,2022-11-13,TB,SEA,21,16,1,TB,0.4306930693069307,22.93069306930693,24.544554455445546,-1.6138613861386162,7.0,0.6188118811881188,24.38118811881188,20.074257425742573,4.306930693069308,7.0,-0.18811881188118812,-1.4504950495049513,4.470297029702973,-5.920792079207924,0.0,1
2022_W10_WAS_at_PHI,2022,10,2022-11-14,PHI,WAS,21,32,0,WAS,0.5373134328358209,24.81094527363184,23.019900497512438,1.7910447761194028,11.0,0.39603960396039606,20.60891089108911,24.49009900990099,-3.881188118811881,8.0,0.14127382887542483,4.202034382542731,-1.4701985123885528,5.672232894931284,3.0,0
2022_W11_TEN_at_GB,2022,11,2022-11-17,GB,TEN,17,27,0,TEN,0.6502463054187192,26.108374384236452,22.04433497536946,4.064039408866993,4.0,0.48514851485148514,21.925742574257427,23.257425742574256,-1.3316831683168289,4.0,0.16509779056723406,4.182631809979025,-1.2130907672047968,5.395722577183822,0.0,0
2022_W11_CAR_at_BAL,2022,11,2022-11-20,BAL,CAR,13,3,1,BAL,0.6089108910891089,24.445544554455445,19.896039603960396,4.549504950495049,13.0,0.4482758620689655,22.019704433497537,23.413793103448278,-1.3940886699507402,10.0,0.16063502902014337,2.4258401209579077,-3.517753499487881,5.943593620445789,3.0,1
2022_W11_CHI_at_ATL,2022,11,2022-11-20,ATL,CHI,27,24,1,ATL,0.5123152709359606,24.320197044334975,23.68472906403941,0.6354679802955658,10.0,0.458128078817734,21.20689655172414,22.389162561576356,-1.182266009852217,7.0,0.054187192118226646,3.1133004926108363,1.2955665024630534,1.817733990147783,3.0,1
2022_W11_CIN_at_PIT,2022,11,2022-11-20,PIT,CIN,30,37,0,CIN,0.6237623762376238,23.242574257425744,20.024752475247524,3.21782178217822,7.0,0.4752475247524752,22.435643564356436,22.22772277227723,0.20792079207920722,14.0,0.14851485148514854,0.8069306930693081,-2.2029702970297045,3.0099009900990126,-7.0,0
2022_W11_CLE_at_BUF,2022,11,2022-11-20,BUF,CLE,31,23,1,BUF,0.5,22.663366336633665,22.35148514851485,0.3118811881188144,7.0,0.31683168316831684,19.019801980198018,24.044554455445546,-5.024752475247528,7.0,0.18316831683168316,3.643564356435647,-1.6930693069306955,5.336633663366342,0.0,1
2022_W11_DAL_at_MIN,2022,11,2022-11-20,MIN,DAL,3,40,0,DAL,0.5148514851485149,22.96039603960396,22.599009900990097,0.36138613861386304,7.0,0.5445544554455446,24.77227722772277,22.866336633663366,1.9059405940594054,7.0,-0.02970297029702973,-1.8118811881188108,-0.26732673267326845,-1.5445544554455424,0.0,0
2022_W11_DET_at_NYG,2022,11,2022-11-20,NYG,DET,18,31,0,DET,0.4306930693069307,21.297029702970296,23.747524752475247,-2.4504950495049513,7.0,0.41089108910891087,22.89108910891089,24.84158415841584,-1.9504950495049513,7.0,0.01980198019801982,-1.5940594059405946,-1.0940594059405946,-0.5,0.0,0
2022_W11_KC_at_LAC,2022,11,2022-11-20,LAC,KC,27,30,0,KC,0.5222222222222223,24.2,22.877777777777776,1.3222222222222229,7.0,0.6386138613861386,24.85148514851485,21.153465346534652,3.698019801980198,7.0,-0.11639163916391637,-0.6514851485148512,1.7243124312431242,-2.3757975797579753,0.0,0
2022_W11_LA_at_NO,2022,11,2022-11-20,NO,LA,27,20,1,NO,0.6108374384236454,27.399014778325125,23.137931034482758,4.2610837438423665,7.0,0.5849056603773585,24.556603773584907,22.066037735849058,2.4905660377358494,7.0,0.02593177804628688,2.8424110047402174,1.0718932986337002,1.7705177061065172,0.0,1
2022_W11_LV_at_DEN,2022,11,2022-11-20,DEN,LV,16,22,0,LV,0.5148514851485149,22.76732673267327,22.07920792079208,0.6881188118811892,7.0,0.47619047619047616,24.071428571428573,27.214285714285715,-3.1428571428571423,7.0,0.0386610089580387,-1.3041018387553045,-5.135077793493636,3.8309759547383315,0.0,0
2022_W11_NYJ_at_NE,2022,11,2022-11-20,NE,NYJ,10,3,1,NE,0.7277227722772277,28.27227722772277,19.15841584158416,9.113861386138613,14.0,0.39603960396039606,19.386138613861387,24.11881188118812,-4.7326732673267315,14.0,0.33168316831683164,8.886138613861384,-4.96039603960396,13.846534653465344,0.0,1
2022_W11_PHI_at_IND,2022,11,2022-11-20,IND,PHI,16,17,0,PHI,0.5221674876847291,23.36945812807882,23.45320197044335,-0.08374384236453025,7.0,0.5346534653465347,24.792079207920793,23.064356435643564,1.7277227722772288,6.0,-0.012485977661805592,-1.4226210798419743,0.3888455347997848,-1.811466614641759,1.0,0
2022_W11_WAS_at_HOU,2022,11,2022-11-20,HOU,WAS,10,23,0,WAS,0.4504950495049505,21.702970297029704,23.128712871287128,-1.4257425742574235,7.0,0.39901477832512317,20.665024630541872,24.472906403940886,-3.8078817733990142,6.0,0.05148027117982734,1.0379456664878326,-1.3441935326537582,2.382139199141591,1.0,0
2022_W11_SF_at_ARI,2022,11,2022-11-21,ARI,SF,10,38,0,SF,0.4827586206896552,21.75862068965517,22.935960591133004,-1.1773399014778327,8.0,0.5,22.247524752475247,21.64851485148515,0.5990099009900973,8.0,-0.017241379310344807,-0.48890406282007604,1.287445739647854,-1.77634980246793,0.0,0
2022_W12_BUF_at_DET,2022,12,2022-11-24,DET,BUF,25,28,0,BUF,0.41379310344827586,22.93103448275862,24.807881773399014,-1.876847290640395,4.0,0.5024630541871922,22.704433497536947,22.354679802955665,0.34975369458128114,4.0,-0.08866995073891631,0.2266009852216726,2.4532019704433488,-2.226600985221676,0.0,0
2022_W12_NE_at_MIN,2022,12,2022-11-24,MIN,NE,33,26,1,MIN,0.5123152709359606,22.862068965517242,22.68472906403941,0.17733990147783274,4.0,0.729064039408867,28.182266009852217,19.07881773399015,9.103448275862068,4.0,-0.21674876847290636,-5.320197044334975,3.60591133004926,-8.926108374384235,0.0,1
2022_W12_NYG_at_DAL,2022,12,2022-11-24,DAL,NYG,28,20,1,DAL,0.5467980295566502,24.84729064039409,22.76847290640394,2.0788177339901495,4.0,0.42857142857142855,21.2807881773399,23.783251231527093,-2.502463054187192,4.0,0.1182266009852217,3.5665024630541886,-1.014778325123153,4.581280788177342,0.0,1
2022_W12_ATL_at_WAS,2022,12,2022-11-27,WAS,ATL,19,13,1,WAS,0.4019607843137255,20.676470588235293,24.401960784313726,-3.7254901960784323,7.0,0.5147058823529411,24.333333333333332,23.686274509803923,0.6470588235294095,7.0,-0.11274509803921562,-3.6568627450980387,0.7156862745098032,-4.372549019607842,0.0,1
2022_W12_BAL_at_JAX,2022,12,2022-11-27,JAX,BAL,28,27,1,JAX,0.2857142857142857,18.610837438423644,24.807881773399014,-6.19704433497537,14.0,0.6108374384236454,24.389162561576356,19.8128078817734,4.576354679802957,7.0,-0.32512315270935965,-5.778325123152712,4.995073891625616,-10.773399014778327,7.0,1
2022_W12_CHI_at_NYJ,2022,12,2022-11-27,NYJ,CHI,31,10,1,NYJ,0.39408866995073893,19.305418719211822,24.049261083743843,-4.743842364532021,7.0,0.45588235294117646,21.220588235294116,22.41176470588235,-1.1911764705882355,7.0,-0.061793682990437526,-1.915169516082294,1.637496377861492,-3.552665893943786,0.0,1
2022_W12_CIN_at_TEN,2022,12,2022-11-27,TEN,CIN,16,20,0,CIN,0.4876847290640394,21.950738916256157,23.226600985221676,-1.2758620689655196,10.0,0.47783251231527096,22.507389162561577,22.266009852216747,0.24137931034482918,7.0,0.009852216748768461,-0.5566502463054199,0.9605911330049288,-1.5172413793103487,3.0,0
2022_W12_DEN_at_CAR,2022,12,2022-11-27,CAR,DEN,23,10,1,CAR,0.44607843137254904,21.926470588235293,23.362745098039216,-1.4362745098039227,7.0,0.5123152709359606,22.733990147783253,22.07881773399015,0.6551724137931032,7.0,-0.06623683956341159,-0.8075195595479592,1.2839273640490667,-2.091446923597026,0.0,1
2022_W12_GB_at_PHI,2022,12,2022-11-27,PHI,GB,40,33,1,PHI,0.5369458128078818,24.753694581280786,23.029556650246306,1.7241379310344804,7.0,0.6470588235294118,26.063725490196077,22.068627450980394,3.9950980392156836,10.0,-0.11011301072153001,-1.3100309089152908,0.9609291992659124,-2.270960108181203,-3.0,1
2022_W12_HOU_at_MIA,2022,12,2022-11-27,MIA,HOU,30,15,1,MIA,0.4729064039408867,20.54679802955665,23.211822660098523,-2.665024630541872,14.0,0.4482758620689655,21.645320197044335,23.12807881773399,-1.4827586206896548,7.0,0.024630541871921152,-1.0985221674876833,0.0837438423645338,-1.182266009852217,7.0,1
2022_W12_LAC_at_ARI,2022,12,2022-11-27,ARI,LAC,24,25,0,LAC,0.4803921568627451,21.70098039215686,23.00980392156863,-1.308823529411768,6.0,0.5164835164835165,24.23076923076923,22.956043956043956,1.2747252747252737,7.0,-0.036091359620771424,-2.529788838612369,0.05375996552467299,-2.583548804137042,-1.0,0
2022_W12_LA_at_KC,2022,12,2022-11-27,KC,LA,26,10,1,KC,0.6403940886699507,24.876847290640395,21.182266009852217,3.694581280788178,7.0,0.5794392523364486,24.514018691588785,22.11214953271028,2.4018691588785046,7.0,0.06095483633350218,0.36282859905161047,-0.9298835228580629,1.2927121219096733,0.0,1
2022_W12_LV_at_SEA,2022,12,2022-11-27,SEA,LV,34,40,0,LV,0.6157635467980296,24.339901477832512,20.07881773399015,4.261083743842363,14.0,0.4883720930232558,24.023255813953487,26.953488372093023,-2.9302325581395365,7.0,0.1273914537747738,0.3166456638790258,-6.874670638102874,7.1913163019818995,7.0,0
2022_W12_NO_at_SF,2022,12,2022-11-27,SF,NO,13,0,1,SF,0.5024630541871922,22.32512315270936,21.591133004926107,0.7339901477832527,6.0,0.6127450980392157,27.397058823529413,23.122549019607842,4.274509803921571,7.0,-0.11028204385202356,-5.071935670820054,-1.531416014681735,-3.5405196561383185,-1.0,1
2022_W12_TB_at_CLE,2022,12,2022-11-27,CLE,TB,23,17,1,CLE,0.31527093596059114,19.039408866995075,24.07881773399015,-5.039408866995075,7.0,0.43349753694581283,22.92118226600985,24.502463054187192,-1.5812807881773416,14.0,-0.1182266009852217,-3.881773399014776,-0.4236453201970427,-3.458128078817733,-7.0,1
2022_W12_PIT_at_IND,2022,12,2022-11-28,IND,PIT,17,24,0,PIT,0.5196078431372549,23.333333333333332,23.42156862745098,-0.08823529411764852,8.0,0.6206896551724138,23.275862068965516,20.108374384236452,3.167487684729064,8.0,-0.10108181203515887,0.05747126436781613,3.3131942432145287,-3.2557229788467126,0.0,0
2022_W13_BUF_at_NE,2022,13,2022-12-01,NE,BUF,10,24,0,BUF,0.7254901960784313,28.17156862745098,19.147058823529413,9.024509803921568,7.0,0.5049019607843137,22.730392156862745,22.36764705882353,0.3627450980392162,7.0,0.22058823529411764,5.4411764705882355,-3.220588235294116,8.661764705882351,0.0,0
2022_W13_CLE_at_HOU,2022,13,2022-12-04,HOU,CLE,14,27,0,CLE,0.44607843137254904,21.612745098039216,23.16176470588235,-1.5490196078431353,7.0,0.31862745098039214,19.058823529411764,24.044117647058822,-4.985294117647058,7.0,0.1274509803921569,2.5539215686274517,-0.882352941176471,3.4362745098039227,0.0,0
2022_W13_DEN_at_BAL,2022,13,2022-12-04,BAL,DEN,10,9,1,BAL,0.6078431372549019,24.401960784313726,19.852941176470587,4.549019607843139,7.0,0.5098039215686274,22.67156862745098,22.083333333333332,0.5882352941176485,7.0,0.0980392156862745,1.7303921568627452,-2.230392156862745,3.9607843137254903,0.0,1
2022_W13_GB_at_CHI,2022,13,2022-12-04,CHI,GB,19,28,0,GB,0.45365853658536587,21.165853658536584,22.453658536585365,-1.2878048780487816,7.0,0.6439024390243903,26.097560975609756,22.15609756097561,3.9414634146341463,7.0,-0.1902439024390244,-4.9317073170731724,0.2975609756097555,-5.229268292682928,0.0,0
2022_W13_IND_at_DAL,2022,13,2022-12-04,DAL,IND,54,19,1,DAL,0.5490196078431373,24.862745098039216,22.754901960784313,2.1078431372549034,10.0,0.5170731707317073,23.302439024390242,23.42439024390244,-0.1219512195121979,6.0,0.03194643711142997,1.5603060736489738,-0.6694882831181275,2.2297943567671012,4.0,1
2022_W13_JAX_at_DET,2022,13,2022-12-04,DET,JAX,40,14,1,DET,0.4117647058823529,22.941176470588236,24.823529411764707,-1.882352941176471,10.0,0.28921568627450983,18.65686274509804,24.818627450980394,-6.161764705882355,7.0,0.12254901960784309,4.284313725490197,0.00490196078431282,4.279411764705884,3.0,1
2022_W13_KC_at_CIN,2022,13,2022-12-04,CIN,KC,27,24,1,CIN,0.4803921568627451,22.495098039215687,22.235294117647058,0.2598039215686292,7.0,0.6421568627450981,24.88235294117647,21.127450980392158,3.754901960784313,7.0,-0.16176470588235298,-2.387254901960784,1.1078431372548998,-3.4950980392156836,0.0,1
2022_W13_LAC_at_LV,2022,13,2022-12-04,LV,LAC,27,20,1,LV,0.5,24.386363636363637,27.113636363636363,-2.7272727272727266,7.0,0.5217391304347826,24.23913043478261,22.967391304347824,1.271739130434785,7.0,-0.021739130434782594,0.14723320158102737,4.146245059288539,-3.9990118577075116,0.0,1
2022_W13_MIA_at_SF,2022,13,2022-12-04,SF,MIA,33,17,1,SF,0.5049019607843137,22.279411764705884,21.485294117647058,0.794117647058826,7.0,0.47549019607843135,20.59313725490196,23.17156862745098,-2.5784313725490193,7.0,0.02941176470588236,1.6862745098039227,-1.6862745098039227,3.3725490196078454,0.0,1
2022_W13_NYJ_at_MIN,2022,13,2022-12-04,MIN,NYJ,27,22,1,MIN,0.5147058823529411,22.91176470588235,22.70098039215686,0.21078431372549034,10.0,0.39705882352941174,19.362745098039216,23.980392156862745,-4.617647058823529,7.0,0.11764705882352938,3.5490196078431353,-1.279411764705884,4.828431372549019,3.0,1
2022_W13_PIT_at_ATL,2022,13,2022-12-04,ATL,PIT,16,19,0,PIT,0.5121951219512195,24.278048780487804,23.663414634146342,0.6146341463414622,7.0,0.6225490196078431,23.279411764705884,20.09313725490196,3.1862745098039227,6.0,-0.11035389765662362,0.9986370157819202,3.5702773792443807,-2.5716403634624605,1.0,0
2022_W13_SEA_at_LA,2022,13,2022-12-04,LA,SEA,23,27,0,SEA,0.5740740740740741,24.37962962962963,22.14814814814815,2.231481481481481,7.0,0.6127450980392157,24.387254901960784,20.176470588235293,4.21078431372549,7.0,-0.03867102396514166,-0.007625272331154065,1.9716775599128553,-1.9793028322440094,0.0,0
